timestamp_iso,elapsed_s,temperature_c,humidity_pct
2026-05-14T11:06:22.757,443.426,25.039100,
2026-05-14T11:06:24.015,444.684,25.039100,
2026-05-14T11:06:25.279,445.949,25.039100,
2026-05-14T11:06:26.547,447.215,25.039100,
2026-05-14T11:06:27.814,448.481,25.046900,
2026-05-14T11:06:29.083,449.751,25.046900,
2026-05-14T11:06:30.358,451.025,25.046900,
2026-05-14T11:06:31.624,452.293,25.054700,
2026-05-14T11:06:32.895,453.564,25.046900,
2026-05-14T11:06:34.154,454.824,25.054700,
2026-05-14T11:06:35.414,456.083,25.046900,
2026-05-14T11:06:36.679,457.349,25.046900,
2026-05-14T11:06:37.950,458.618,25.046900,
2026-05-14T11:06:39.223,459.891,25.046900,
2026-05-14T11:06:40.492,461.162,25.046900,
2026-05-14T11:06:41.754,462.424,25.046900,
2026-05-14T11:06:43.024,463.691,25.039100,
2026-05-14T11:06:44.281,464.951,25.039100,
2026-05-14T11:06:45.541,466.210,25.031200,
2026-05-14T11:06:46.809,467.478,25.031200,
2026-05-14T11:06:48.073,468.743,25.031200,
2026-05-14T11:06:49.339,470.007,25.031200,
2026-05-14T11:06:50.601,471.268,25.031200,
2026-05-14T11:06:51.864,472.533,25.023400,
2026-05-14T11:06:53.133,473.803,25.023400,
2026-05-14T11:06:54.406,475.075,25.023400,
2026-05-14T11:06:55.674,476.342,25.023400,
2026-05-14T11:06:56.949,477.617,25.023400,
2026-05-14T11:06:58.215,478.883,25.023400,
2026-05-14T11:06:59.480,480.144,25.023400,
2026-05-14T11:07:00.743,481.411,25.023400,
2026-05-14T11:07:02.013,482.681,25.023400,
2026-05-14T11:07:03.283,483.951,25.023400,
2026-05-14T11:07:04.552,485.221,25.031200,
2026-05-14T11:07:05.823,486.491,25.031200,
2026-05-14T11:07:07.096,487.764,25.023400,
2026-05-14T11:07:08.371,489.039,25.023400,
2026-05-14T11:07:09.634,490.304,25.023400,
2026-05-14T11:07:10.893,491.562,25.015600,
2026-05-14T11:07:12.153,492.822,25.023400,
2026-05-14T11:07:13.415,494.084,25.031200,
2026-05-14T11:07:14.681,495.351,25.023400,
2026-05-14T11:07:15.951,496.620,25.023400,
2026-05-14T11:07:17.213,497.881,25.023400,
2026-05-14T11:07:18.509,499.176,25.015600,
2026-05-14T11:07:19.902,500.570,25.015600,
2026-05-14T11:07:21.168,501.837,25.000000,
2026-05-14T11:07:22.441,503.109,24.992200,
2026-05-14T11:07:23.714,504.382,24.976600,
2026-05-14T11:07:24.990,505.658,24.968800,
2026-05-14T11:07:26.257,506.925,24.968800,
2026-05-14T11:07:27.528,508.196,24.968800,
2026-05-14T11:07:28.798,509.466,24.960900,
2026-05-14T11:07:30.061,510.730,24.945300,
2026-05-14T11:07:31.323,511.991,24.953100,
2026-05-14T11:07:32.580,513.250,24.945300,
2026-05-14T11:07:33.859,514.521,24.945300,
2026-05-14T11:07:35.122,515.790,24.945300,
2026-05-14T11:07:36.391,517.058,24.953100,
2026-05-14T11:07:37.663,518.330,24.953100,
2026-05-14T11:07:38.937,519.605,24.953100,
2026-05-14T11:07:40.207,520.875,24.953100,
2026-05-14T11:07:41.480,522.148,24.937500,
2026-05-14T11:07:42.741,523.408,24.937500,
2026-05-14T11:07:44.004,524.672,24.929700,
2026-05-14T11:07:45.264,525.933,24.929700,
2026-05-14T11:07:46.527,527.196,24.937500,
2026-05-14T11:07:47.792,528.460,24.929700,
2026-05-14T11:07:49.055,529.723,24.921900,
2026-05-14T11:07:50.314,530.983,24.921900,
2026-05-14T11:07:51.577,532.245,24.921900,
2026-05-14T11:07:52.840,533.507,24.929700,
2026-05-14T11:07:54.108,534.775,24.914100,
2026-05-14T11:07:55.382,536.049,24.906200,
2026-05-14T11:07:56.645,537.313,24.906200,
2026-05-14T11:07:57.919,538.588,24.914100,
2026-05-14T11:07:59.193,539.861,24.914100,
2026-05-14T11:08:00.467,541.135,24.906200,
2026-05-14T11:08:01.732,542.400,24.906200,
2026-05-14T11:08:02.992,543.661,24.898400,
2026-05-14T11:08:04.262,544.931,24.898400,
2026-05-14T11:08:05.534,546.202,24.898400,
2026-05-14T11:08:06.800,547.468,24.898400,
2026-05-14T11:08:08.062,548.731,24.898400,
2026-05-14T11:08:09.325,549.993,24.898400,
2026-05-14T11:08:10.589,551.257,24.906200,
2026-05-14T11:08:11.865,552.533,24.906200,
2026-05-14T11:08:13.128,553.796,24.898400,
2026-05-14T11:08:14.391,555.059,24.914100,
2026-05-14T11:08:15.654,556.322,24.921900,
2026-05-14T11:08:16.929,557.596,24.921900,
2026-05-14T11:08:18.197,558.865,24.929700,
2026-05-14T11:08:19.465,560.134,24.921900,
2026-05-14T11:08:20.734,561.402,24.914100,
2026-05-14T11:08:21.996,562.664,24.921900,
2026-05-14T11:08:23.257,563.924,24.921900,
2026-05-14T11:08:24.528,565.196,24.929700,
2026-05-14T11:08:25.789,566.459,24.929700,
2026-05-14T11:08:27.054,567.722,24.929700,
2026-05-14T11:08:28.321,568.989,24.937500,
2026-05-14T11:08:29.585,570.252,24.945300,
2026-05-14T11:08:30.846,571.514,24.953100,
2026-05-14T11:08:32.115,572.784,24.953100,
2026-05-14T11:08:33.377,574.044,24.960900,
2026-05-14T11:08:34.641,575.309,24.960900,
2026-05-14T11:08:35.906,576.574,24.960900,
